0.95387536e-3 SEC2 4
5.310515055923534e+00 6.953619515645943e-01 4.479319702720993e+00 6.819955799811772e-01
5.310542339433726e+00 6.953620686475576e-01 4.479285210326537e+00 6.819958892667438e-01
5.310569622182152e+00 6.953621857265099e-01 4.479250718560332e+00 6.819961985417072e-01
5.310596904168477e+00 6.953623028014478e-01 4.479216227422895e+00 6.819965078060575e-01
5.310624185392810e+00 6.953624198723735e-01 4.479181736914081e+00 6.819968170598003e-01
5.310651465854797e+00 6.953625369392830e-01 4.479147247034435e+00 6.819971263029256e-01
5.310678745554950e+00 6.953626540021801e-01 4.479112757783303e+00 6.819974355354435e-01
5.310706024493175e+00 6.953627710610627e-01 4.479078269160898e+00 6.819977447573473e-01
5.310733302669732e+00 6.953628881159327e-01 4.479043781166888e+00 6.819980539686437e-01
5.310760580084231e+00 6.953630051667870e-01 4.479009293801865e+00 6.819983631693223e-01
5.310787856736924e+00 6.953631222136266e-01 4.478974807065530e+00 6.819986723593874e-01
5.310815132627683e+00 6.953632392564524e-01 4.478940320958049e+00 6.819989815388410e-01
5.310842407756909e+00 6.953633562952641e-01 4.478905835479004e+00 6.819992907076822e-01
5.310869682124000e+00 6.953634733300588e-01 4.478871350629206e+00 6.819995998659029e-01
5.310896955729581e+00 6.953635903608401e-01 4.478836866407870e+00 6.819999090135133e-01
5.310924228573095e+00 6.953637073876038e-01 4.478802382815801e+00 6.820002181505010e-01
5.310951500655113e+00 6.953638244103533e-01 4.478767899852265e+00 6.820005272768768e-01
5.310978771975543e+00 6.953639414290871e-01 4.478733417517463e+00 6.820008363926350e-01
5.311006042534569e+00 6.953640584438061e-01 4.478698935811187e+00 6.820011454977791e-01
5.311033312331140e+00 6.953641754545050e-01 4.478664454734834e+00 6.820014545922940e-01
5.311060581366696e+00 6.953642924611906e-01 4.478629974286595e+00 6.820017636761982e-01
5.311087849640514e+00 6.953644094638587e-01 4.478595494467450e+00 6.820020727494809e-01
5.311115117152620e+00 6.953645264625092e-01 4.478561015277414e+00 6.820023818121411e-01
5.311142383903241e+00 6.953646434571429e-01 4.478526536716238e+00 6.820026908641812e-01
5.311169649892560e+00 6.953647604477606e-01 4.478492058783720e+00 6.820029999056039e-01
5.311196915120350e+00 6.953648774343606e-01 4.478457581480217e+00 6.820033089364035e-01
5.311224179586658e+00 6.953649944169431e-01 4.478423104805699e+00 6.820036179565812e-01
5.311251443291249e+00 6.953651113955068e-01 4.478388628760504e+00 6.820039269661337e-01
5.311278706234761e+00 6.953652283700539e-01 4.478354153343887e+00 6.820042359650660e-01
5.311305968416804e+00 6.953653453405828e-01 4.478319678556365e+00 6.820045449533747e-01
5.311333229837346e+00 6.953654623070924e-01 4.478285204398050e+00 6.820048539310560e-01
5.311360490496656e+00 6.953655792695842e-01 4.478250730868629e+00 6.820051628981141e-01
5.311387750394730e+00 6.953656962280577e-01 4.478216257968150e+00 6.820054718545480e-01
5.311415009531464e+00 6.953658131825122e-01 4.478181785696787e+00 6.820057808003560e-01
5.311442267906816e+00 6.953659301329466e-01 4.478147314054664e+00 6.820060897355341e-01
5.311442267906882e+00 6.953659301329478e-01 4.478147314054550e+00 6.820060897355378e-01
5.311472867351869e+00 6.953660614203806e-01 4.478108616713526e+00 6.820064365444266e-01
5.311503465879905e+00 6.953661927030204e-01 4.478069920108974e+00 6.820067833406767e-01
5.311534063491058e+00 6.953663239808663e-01 4.478031224240896e+00 6.820071301242852e-01
5.311564660185808e+00 6.953664552539210e-01 4.477992529108707e+00 6.820074768952601e-01
5.311595255962933e+00 6.953665865221781e-01 4.477953834714047e+00 6.820078236535833e-01
5.311625850823831e+00 6.953667177856437e-01 4.477915141055187e+00 6.820081703992715e-01
5.311656444767975e+00 6.953668490443151e-01 4.477876448132859e+00 6.820085171323176e-01
5.311687037795257e+00 6.953669802981906e-01 4.477837755947281e+00 6.820088638527166e-01
5.311717629905959e+00 6.953671115472722e-01 4.477799064498126e+00 6.820092105604741e-01
5.311748221100287e+00 6.953672427915597e-01 4.477760373785207e+00 6.820095572555899e-01
5.311778811377781e+00 6.953673740310499e-01 4.477721683809203e+00 6.820099039380543e-01
5.311809400738687e+00 6.953675052657453e-01 4.477682994569802e+00 6.820102506078749e-01
5.311839989183061e+00 6.953676364956443e-01 4.477644306067035e+00 6.820105972650470e-01
5.311870576711105e+00 6.953677677207475e-01 4.477605618300706e+00 6.820109439095721e-01
5.311901163322585e+00 6.953678989410539e-01 4.477566931271163e+00 6.820112905414475e-01
5.311931749017579e+00 6.953680301565629e-01 4.477528244978374e+00 6.820116371606718e-01
5.311962333796289e+00 6.953681613672753e-01 4.477489559422148e+00 6.820119837672466e-01
5.311992917658551e+00 6.953682925731903e-01 4.477450874602727e+00 6.820123303611707e-01
5.312023500604540e+00 6.953684237743080e-01 4.477412190519974e+00 6.820126769424433e-01
5.312054082634051e+00 6.953685549706266e-01 4.477373507174218e+00 6.820130235110597e-01
5.312084663747324e+00 6.953686861621468e-01 4.477334824565217e+00 6.820133700670219e-01
5.312115243944248e+00 6.953688173488686e-01 4.477296142693143e+00 6.820137166103298e-01
5.312145823225403e+00 6.953689485307930e-01 4.477257461557354e+00 6.820140631409863e-01
5.312176401590111e+00 6.953690797079171e-01 4.477218781158752e+00 6.820144096589837e-01
5.312206979038481e+00 6.953692108802415e-01 4.477180101497260e+00 6.820147561643228e-01
5.312237555571082e+00 6.953693420477676e-01 4.477141422572224e+00 6.820151026570079e-01
5.312268131187334e+00 6.953694732104926e-01 4.477102744384439e+00 6.820154491370315e-01
5.312298705887582e+00 6.953696043684170e-01 4.477064066933551e+00 6.820157956043943e-01
5.312329279672154e+00 6.953697355215425e-01 4.477025390219183e+00 6.820161420591010e-01
5.312359852540320e+00 6.953698666698661e-01 4.476986714242297e+00 6.820164885011445e-01
5.312390424492534e+00 6.953699978133879e-01 4.476948039002427e+00 6.820168349305240e-01
5.312420995529043e+00 6.953701289521095e-01 4.476909364499303e+00 6.820171813472434e-01
5.312451565649568e+00 6.953702600860281e-01 4.476870690733358e+00 6.820175277512960e-01
5.312482134854192e+00 6.953703912151459e-01 4.476832017704487e+00 6.820178741426879e-01
5.312512703143122e+00 6.953705223394617e-01 4.476793345412541e+00 6.820182205214150e-01
5.312543270515981e+00 6.953706534589733e-01 4.476754673858068e+00 6.820185668874714e-01
5.312573836973408e+00 6.953707845736848e-01 4.476716003040259e+00 6.820189132408687e-01
5.312604402514822e+00 6.953709156835901e-01 4.476677332960007e+00 6.820192595815899e-01
5.312634967140665e+00 6.953710467886940e-01 4.476638663616718e+00 6.820196059096482e-01
5.312665530850710e+00 6.953711778889936e-01 4.476599995010788e+00 6.820199522250355e-01
5.312696093645593e+00 6.953713089844917e-01 4.476561327141449e+00 6.820202985277598e-01
5.312726655524328e+00 6.953714400751816e-01 4.476522660010083e+00 6.820206448178018e-01
5.312757216487522e+00 6.953715711610687e-01 4.476483993615876e+00 6.820209910951779e-01
5.312787776535403e+00 6.953717022421513e-01 4.476445327958678e+00 6.820213373598815e-01
5.312818335667764e+00 6.953718333184284e-01 4.476406663038794e+00 6.820216836119113e-01
5.312848893884686e+00 6.953719643899010e-01 4.476367998856158e+00 6.820220298512691e-01
5.312879451186099e+00 6.953720954565679e-01 4.476329335410933e+00 6.820223760779522e-01
5.312910007572153e+00 6.953722265184289e-01 4.476290672703003e+00 6.820227222919596e-01
5.312940563042883e+00 6.953723575754844e-01 4.476252010732362e+00 6.820230684932926e-01
5.312971117597750e+00 6.953724886277300e-01 4.476213349499806e+00 6.820234146819391e-01
5.313001671237652e+00 6.953726196751712e-01 4.476174689004196e+00 6.820237608579139e-01
5.313032223962238e+00 6.953727507178056e-01 4.476136029246052e+00 6.820241070212110e-01
5.313062775771833e+00 6.953728817556343e-01 4.476097370225018e+00 6.820244531718330e-01
5.313093326665914e+00 6.953730127886524e-01 4.476058711941894e+00 6.820247993097657e-01
5.313123876644756e+00 6.953731438168634e-01 4.476020054396299e+00 6.820251454350200e-01
5.313154425708275e+00 6.953732748402657e-01 4.475981397588429e+00 6.820254915475911e-01
5.313184973857039e+00 6.953734058588609e-01 4.475942741517645e+00 6.820258376474825e-01
5.313215521090751e+00 6.953735368726480e-01 4.475904086184350e+00 6.820261837346927e-01
5.313246067409168e+00 6.953736678816242e-01 4.475865431588973e+00 6.820265298092124e-01
5.313276612812420e+00 6.953737988857916e-01 4.475826777731331e+00 6.820268758710494e-01
5.313307157301291e+00 6.953739298851518e-01 4.475788124610549e+00 6.820272219202059e-01
5.313337700874663e+00 6.953740608796997e-01 4.475749472228091e+00 6.820275679566695e-01
5.313368243532893e+00 6.953741918694364e-01 4.475710820583565e+00 6.820279139804428e-01
5.313398785276840e+00 6.953743228543663e-01 4.475672169675920e+00 6.820282599915374e-01
5.313429326105444e+00 6.953744538344827e-01 4.475633519506603e+00 6.820286059899352e-01
5.313459866019187e+00 6.953745848097883e-01 4.475594870075041e+00 6.820289519756434e-01
5.313490405018520e+00 6.953747157802848e-01 4.475556221380711e+00 6.820292979486667e-01
5.313520943102955e+00 6.953748467459684e-01 4.475517573424329e+00 6.820296439089950e-01
5.313551480272659e+00 6.953749777068414e-01 4.475478926205696e+00 6.820299898566342e-01
5.313582016527279e+00 6.953751086628998e-01 4.475440279725374e+00 6.820303357915732e-01
5.313612551867368e+00 6.953752396141470e-01 4.475401633982682e+00 6.820306817138220e-01
5.313643086292753e+00 6.953753705605811e-01 4.475362988977922e+00 6.820310276233744e-01
5.313673619803851e+00 6.953755015022043e-01 4.475324344710608e+00 6.820313735202368e-01
5.313704152400126e+00 6.953756324390126e-01 4.475285701181505e+00 6.820317194043986e-01
5.313734684081909e+00 6.953757633710069e-01 4.475247058390273e+00 6.820320652758614e-01
5.313765214849092e+00 6.953758942981885e-01 4.475208416337035e+00 6.820324111346295e-01
5.313795744702080e+00 6.953760252205577e-01 4.475169775021372e+00 6.820327569807038e-01
5.313826273640220e+00 6.953761561381097e-01 4.475131134444224e+00 6.820331028140701e-01
5.313856801664168e+00 6.953762870508494e-01 4.475092494604737e+00 6.820334486347430e-01
5.313887328773406e+00 6.953764179587719e-01 4.475053855503705e+00 6.820337944427083e-01
5.313917854968530e+00 6.953765488618809e-01 4.475015217140384e+00 6.820341402379764e-01
5.313948380249408e+00 6.953766797601746e-01 4.474976579515029e+00 6.820344860205418e-01
5.313978904616248e+00 6.953768106536541e-01 4.474937942627411e+00 6.820348317904082e-01
5.314009428067907e+00 6.953769415423130e-01 4.474899306479085e+00 6.820351775475577e-01
5.314039950606039e+00 6.953770724261592e-01 4.474860671067967e+00 6.820355232920120e-01
5.314070472229741e+00 6.953772033051880e-01 4.474822036395275e+00 6.820358690237588e-01
5.314100992939187e+00 6.953773341793988e-01 4.474783402460887e+00 6.820362147427951e-01
5.314131512734437e+00 6.953774650487932e-01 4.474744769264737e+00 6.820365604491256e-01
5.314162031615855e+00 6.953775959133712e-01 4.474706136806442e+00 6.820369061427515e-01
5.314192549583158e+00 6.953777267731314e-01 4.474667505086433e+00 6.820372518236674e-01
5.314223066636375e+00 6.953778576280735e-01 4.474628874104726e+00 6.820375974918733e-01
5.314253582775276e+00 6.953779884781964e-01 4.474590243861661e+00 6.820379431473663e-01
5.314284098000589e+00 6.953781193235021e-01 4.474551614356410e+00 6.820382887901509e-01
5.314314612311808e+00 6.953782501639889e-01 4.474512985589634e+00 6.820386344202237e-01
5.314345125708997e+00 6.953783809996555e-01 4.474474357561356e+00 6.820389800375800e-01
5.314375638192377e+00 6.953785118305037e-01 4.474435730271324e+00 6.820393256422249e-01
5.314406149762029e+00 6.953786426565324e-01 4.474397103719518e+00 6.820396712341558e-01
5.314436660417742e+00 6.953787734777415e-01 4.474358477906229e+00 6.820400168133725e-01
5.314467170159547e+00 6.953789042941290e-01 4.474319852831535e+00 6.820403623798691e-01
5.314467170159674e+00 6.953789042941304e-01 4.474319852831345e+00 6.820403623798733e-01
5.314501419526566e+00 6.953790511466899e-01 4.474276492836288e+00 6.820407503088852e-01
5.314535667792358e+00 6.953791979934717e-01 4.474233133705546e+00 6.820411382226876e-01
5.314569914957143e+00 6.953793448344738e-01 4.474189775439144e+00 6.820415261212743e-01
5.314604161021490e+00 6.953794916697001e-01 4.474146418036395e+00 6.820419140046554e-01
5.314638405983952e+00 6.953796384991425e-01 4.474103061499243e+00 6.820423018728098e-01
5.314672649846190e+00 6.953797853228083e-01 4.474059705825653e+00 6.820426897257564e-01
5.314706892607575e+00 6.953799321406935e-01 4.474016351016517e+00 6.820430775634850e-01
5.314741134267987e+00 6.953800789527974e-01 4.473972997072069e+00 6.820434653859931e-01
5.314775374827743e+00 6.953802257591212e-01 4.473929643991977e+00 6.820438531932839e-01
5.314809614287098e+00 6.953803725596648e-01 4.473886291776011e+00 6.820442409853579e-01
5.314843852645536e+00 6.953805193544246e-01 4.473842940424943e+00 6.820446287622040e-01
5.314878089903354e+00 6.953806661434031e-01 4.473799589938415e+00 6.820450165238304e-01
5.314912326060582e+00 6.953808129265989e-01 4.473756240316507e+00 6.820454042702325e-01
5.314946561117488e+00 6.953809597040117e-01 4.473712891558997e+00 6.820457920014086e-01
5.314980795073831e+00 6.953811064756413e-01 4.473669543666221e+00 6.820461797173593e-01
5.315015027929578e+00 6.953812532414865e-01 4.473626196638326e+00 6.820465674180807e-01
5.315049259685086e+00 6.953814000015478e-01 4.473582850474943e+00 6.820469551035748e-01
5.315083490340188e+00 6.953815467558245e-01 4.473539505176363e+00 6.820473427738392e-01
5.315117719895024e+00 6.953816935043170e-01 4.473496160742481e+00 6.820477304288745e-01
5.315151948349365e+00 6.953818402470223e-01 4.473452817173701e+00 6.820481180686734e-01
5.315186175703498e+00 6.953819869839419e-01 4.473409474469735e+00 6.820485056932389e-01
5.315220401957347e+00 6.953821337150752e-01 4.473366132630740e+00 6.820488933025702e-01
5.315254627111469e+00 6.953822804404233e-01 4.473322791656118e+00 6.820492808966698e-01
5.315288851165207e+00 6.953824271599833e-01 4.473279451546772e+00 6.820496684755302e-01
5.315323074118656e+00 6.953825738737550e-01 4.473236112302665e+00 6.820500560391504e-01
5.315357295972468e+00 6.953827205817404e-01 4.473192773923060e+00 6.820504435875359e-01
5.315391516725974e+00 6.953828672839362e-01 4.473149436408890e+00 6.820508311206773e-01
5.315425736379550e+00 6.953830139803431e-01 4.473106099759762e+00 6.820512186385773e-01
5.315459954933668e+00 6.953831606709620e-01 4.473062763975187e+00 6.820516061412371e-01
5.315494172387366e+00 6.953833073557905e-01 4.473019429056391e+00 6.820519936286515e-01
5.315528388741239e+00 6.953834540348280e-01 4.472976095002780e+00 6.820523811008185e-01
5.315562603995611e+00 6.953836007080767e-01 4.472932761813996e+00 6.820527685577430e-01
5.315596818150022e+00 6.953837473755327e-01 4.472889429490738e+00 6.820531559994149e-01
5.315631031204782e+00 6.953838940371991e-01 4.472846098032623e+00 6.820535434258436e-01
5.315665243159985e+00 6.953840406930737e-01 4.472802767439680e+00 6.820539308370217e-01
5.315699454015204e+00 6.953841873431549e-01 4.472759437712508e+00 6.820543182329455e-01
5.315733663771303e+00 6.953843339874457e-01 4.472716108850101e+00 6.820547056136230e-01
5.315767872427403e+00 6.953844806259410e-01 4.472672780853675e+00 6.820550929790403e-01
5.315802079984269e+00 6.953846272586448e-01 4.472629453722320e+00 6.820554803292076e-01
5.315836286441428e+00 6.953847738855541e-01 4.472586127456711e+00 6.820558676641176e-01
5.315870491799777e+00 6.953849205066720e-01 4.472542802055807e+00 6.820562549837784e-01
5.315904696058050e+00 6.953850671219907e-01 4.472499477521350e+00 6.820566422881684e-01
5.315938899217017e+00 6.953852137315168e-01 4.472456153852328e+00 6.820570295773067e-01
5.315973101276924e+00 6.953853603352474e-01 4.472412831048620e+00 6.820574168511838e-01
5.316007302237584e+00 6.953855069331817e-01 4.472369509110528e+00 6.820578041097977e-01
5.316041502099055e+00 6.953856535253209e-01 4.472326188038015e+00 6.820581913531523e-01
5.316075700861290e+00 6.953858001116634e-01 4.472282867831243e+00 6.820585785812433e-01
5.316109898524433e+00 6.953859466922089e-01 4.472239548490134e+00 6.820589657940690e-01
5.316144095088521e+00 6.953860932669574e-01 4.472196230014700e+00 6.820593529916303e-01
5.316178290552960e+00 6.953862398359044e-01 4.472152912405829e+00 6.820597401739140e-01
5.316212484918789e+00 6.953863863990557e-01 4.472109595662219e+00 6.820601273409368e-01
5.316246678185593e+00 6.953865329564087e-01 4.472066279784495e+00 6.820605144926909e-01
5.316280870353799e+00 6.953866795079644e-01 4.472022964772206e+00 6.820609016291791e-01
5.316315061422679e+00 6.953868260537172e-01 4.471979650626413e+00 6.820612887503857e-01
5.316349251392694e+00 6.953869725936711e-01 4.471936337346535e+00 6.820616758563227e-01
5.316383440263740e+00 6.953871191278239e-01 4.471893024932825e+00 6.820620629469830e-01
5.316417628036375e+00 6.953872656561774e-01 4.471849713384659e+00 6.820624500223719e-01
5.316451814710356e+00 6.953874121787307e-01 4.471806402702406e+00 6.820628370824869e-01
5.316486000285355e+00 6.953875586954802e-01 4.471763092886618e+00 6.820632241273178e-01
